challenge_id,contest_id,domain,subdomain,difficulty,solved_submission_count,total_submissions_count
aeb2c3dc4c20014f,c8ff662c97d345d2,Algorithms,Sorting,0.36771381877610315,80,571
11408b97e53ec7ed,c8ff662c97d345d2,C++,Introduction,0.9,698,1009
ebc21a6684955a22,c8ff662c97d345d2,C++,Introduction,0.9,604,723
70f890aca1fe19cb,c8ff662c97d345d2,C++,Introduction,0.9,564,926
b14017a1a69a0f77,c8ff662c97d345d2,C++,Introduction,0.9,558,765
4bdd5803ef48637a,c8ff662c97d345d2,C++,Introduction,0.9,420,626
6f9195236e54abb2,c8ff662c97d345d2,SQL,Basic Select,0.9,377,413
7359cc3869bfa070,c8ff662c97d345d2,SQL,Basic Select,0.9,361,389
65c65cc462df98a6,c8ff662c97d345d2,SQL,Basic Select,0.9,349,371
faf2a946fe3f36e8,c8ff662c97d345d2,SQL,Basic Select,0.9,330,378
8729599aff791a54,c8ff662c97d345d2,SQL,Basic Select,0.9,319,348
fed24f8d421994e9,c8ff662c97d345d2,SQL,Basic Select,0.9,321,358
6c3ab8779da552a3,c8ff662c97d345d2,SQL,Advanced Select,0.7,195,283
9dda9c948a200cfa,c8ff662c97d345d2,SQL,Advanced Select,0.7,105,120
ab3889b54467957c,c8ff662c97d345d2,SQL,Advanced Select,0.9,166,201
14e08d1dfdb01d53,c8ff662c97d345d2,SQL,Aggregation,0.9,220,242
22dfc0354706efca,c8ff662c97d345d2,SQL,Aggregation,0.9,207,226
d2be472870f9e984,c8ff662c97d345d2,SQL,Basic Join,0.9,283,324
c233e2818754f073,c8ff662c97d345d2,SQL,Basic Join,0.9,256,280
1664b73354b95b17,c8ff662c97d345d2,SQL,Basic Join,0.9,227,272
9293c14b558d8161,c8ff662c97d345d2,SQL,Basic Join,0.7,134,159
79867e444fe2ac73,c8ff662c97d345d2,SQL,Advanced Join,0.7,49,60
6dcf9e2e002cb2e3,c8ff662c97d345d2,SQL,Advanced Join,0.7,67,76
d89c23ccacc8b288,c8ff662c97d345d2,SQL,Aggregation,0.9,207,221
414683743cd45e15,c8ff662c97d345d2,SQL,Aggregation,0.9,290,309
a06755ef721aecb1,c8ff662c97d345d2,SQL,Aggregation,0.9,279,287
b10635eee1e40589,c8ff662c97d345d2,SQL,Aggregation,0.9,293,301
29e152445f812290,c8ff662c97d345d2,SQL,Aggregation,0.9,194,224
acf1b8567688fae8,c8ff662c97d345d2,SQL,Aggregation,0.9,177,195
384985f9c996a5e4,c8ff662c97d345d2,SQL,Aggregation,0.9,170,176
a5de86974aa0d752,c8ff662c97d345d2,SQL,Aggregation,0.9,161,188
94c4f1597923405c,c8ff662c97d345d2,SQL,Aggregation,0.9,165,171
f1486b4e48d0d648,c8ff662c97d345d2,SQL,Aggregation,0.9,165,171
53074bfae70ef7e4,c8ff662c97d345d2,SQL,Aggregation,0.7,144,151
6ac798673d9d7ced,c8ff662c97d345d2,SQL,Aggregation,0.7,125,142
8e5b9285f59b156c,c8ff662c97d345d2,SQL,Aggregation,0.7,84,94
9f689b851e2b187d,c8ff662c97d345d2,SQL,Aggregation,0.9,109,126
b343a3617c78dc39,c8ff662c97d345d2,SQL,Advanced Join,0.7,52,67
7dda31a6d86a0ef3,c8ff662c97d345d2,SQL,Alternative Queries,0.9,43,49
d42bedbfa0126320,c8ff662c97d345d2,SQL,Alternative Queries,0.9,41,42
e28c7740971abfa9,c8ff662c97d345d2,SQL,Advanced Select,0.7,91,113
a86ed5e7414d5538,c8ff662c97d345d2,Databases,Relational Algebra,0.9,236,398
de83701af7e75e59,c8ff662c97d345d2,Databases,Relational Algebra,0.9,202,258
650622546905d47d,c8ff662c97d345d2,Databases,Relational Algebra,0.9,176,230
276b73dcc8c42154,c8ff662c97d345d2,Databases,Relational Algebra,0.9,149,194
8285124a300bdedf,c8ff662c97d345d2,Databases,Relational Algebra,0.9,128,157
2a19000bc75c0782,c8ff662c97d345d2,Databases,Relational Algebra,0.9,114,168
69072dc0ff492888,c8ff662c97d345d2,Databases,Relational Algebra,0.9,119,163
d63d546b18c3a901,c8ff662c97d345d2,Databases,Database Normalization,0.9,37,107
d5c758c82317e1c8,c8ff662c97d345d2,Databases,Database Normalization,0.9,30,53
a468fcc32f9dd2a4,c8ff662c97d345d2,Databases,Database Normalization,0.5,23,32
1e8a176bc91a2a98,c8ff662c97d345d2,Databases,Database Normalization,0.9,19,41
4f58ddbcdf9c22bb,c8ff662c97d345d2,Data Structures,Arrays,0.9,560,1444
a177f57b92fd38d6,c8ff662c97d345d2,C++,Strings,0.9,374,498
4d2b2002b1746126,c8ff662c97d345d2,C++,Introduction,0.7,175,197
08620fa095caf8f5,c8ff662c97d345d2,C++,Strings,0.9,227,333
42967ad1381a408b,c8ff662c97d345d2,Linux Shell,Bash,0.9929078014184397,704,758
e1ca1935242d2941,c8ff662c97d345d2,Linux Shell,Bash,0.9889570552147239,350,365
50253c16f58cb013,c8ff662c97d345d2,Linux Shell,Bash,0.9725864123957092,370,448
d8cb09b1f7696f01,c8ff662c97d345d2,Linux Shell,Bash,0.9865944831142047,314,343
00014449a0541424,c8ff662c97d345d2,Linux Shell,Bash,0.9683037269244166,257,317
45e19c78c91c7f75,c8ff662c97d345d2,Linux Shell,Bash,0.9719769673704415,229,276
340dded7d8e317d5,c8ff662c97d345d2,Linux Shell,Bash,0.9654676258992806,197,234
7c7abc1b633a7e4f,c8ff662c97d345d2,Linux Shell,Bash,0.9434490481522956,150,210
867b8d60849a6d0d,c8ff662c97d345d2,Linux Shell,Bash,0.7742899850523169,112,169
c0646913180bb21e,c8ff662c97d345d2,C++,Inheritance,0.9,130,143
2674baff591e5b9f,c8ff662c97d345d2,C++,Inheritance,0.9,87,97
6a2729f6b5b31a85,c8ff662c97d345d2,C++,Inheritance,0.9,119,127
1b783a9435b12ee3,c8ff662c97d345d2,C++,Inheritance,0.7,45,99
9704bec37c49c4cd,c8ff662c97d345d2,C++,Classes,0.9,96,97
c6a2b608f6b18852,c8ff662c97d345d2,Linux Shell,Text Processing,0.9732408325074331,123,132
c025bf2a26f450c1,c8ff662c97d345d2,Linux Shell,Text Processing,0.9773755656108597,108,117
e2d0ce90f7f26344,c8ff662c97d345d2,Linux Shell,Text Processing,0.9786729857819905,99,102
57fc220971609e92,c8ff662c97d345d2,Linux Shell,Text Processing,0.9833887043189369,97,97
58e4d4366fbb779d,625fe79101e4ec40,,,0.9,24,67
6048ad1714cad1be,c8ff662c97d345d2,Algorithms,Implementation,0.9,200,410
a382041de1bfbd00,babdf7e738a6c17e,,,0.9,102,159
edc3da63b2b5823a,babdf7e738a6c17e,,,0.9,72,128
5dd13ba41dee36b5,a3fe5c9c74466bbe,,,0.9,134,681
cb7066792bdded8d,a3fe5c9c74466bbe,,,0.7,57,460
ea0deda66eb2017d,c8ff662c97d345d2,Data Structures,Linked Lists,0.9804878048780488,374,423
45259f0bbe6a0b73,c8ff662c97d345d2,Data Structures,Linked Lists,0.9809310151430174,300,333
965f045931ff3511,c8ff662c97d345d2,Data Structures,Linked Lists,0.9778679454075987,541,618
5707ecccdf51de55,84b89268a5ec0bfe,,,0.9,56,73
57a516a38b25458c,84b89268a5ec0bfe,,,0.3,3,252
2c63103739b495bd,c8ff662c97d345d2,Algorithms,Implementation,0.9,121,192
5c771a2d360dc3d4,c8ff662c97d345d2,Algorithms,Strings,0.9,76,152
31bef355d7f528aa,baa01b915c25bf2e,,,0.9,68,106
285bde31786ebb14,baa01b915c25bf2e,,,0.9,76,105
b8c4d2496781956a,baa01b915c25bf2e,,,0.9,63,106
8eeb5073ac75facc,baa01b915c25bf2e,,,0.6020131629887727,43,202
92cce56cc5c0089a,c8ff662c97d345d2,Algorithms,Bit Manipulation,0.9,890,1224
a1ba4a35c443ef18,c8ff662c97d345d2,Java,Strings,0.9,378,697
dc3337a90a231280,c8ff662c97d345d2,Java,Strings,0.9,388,464
85fcb2597bee89ae,c8ff662c97d345d2,Java,Strings,0.9,316,483
c4907c481f3d237f,c8ff662c97d345d2,Algorithms,Search,0.5,51,770
c874cac3b31f5875,c8ff662c97d345d2,Algorithms,Search,0.7689051375793727,282,702
54b24caeab906212,c8ff662c97d345d2,Algorithms,Strings,0.10712011208763215,48,691
3927a92a10f65b91,c8ff662c97d345d2,Algorithms,Greedy,0.5048025613660619,63,299
852e4058527e824f,c8ff662c97d345d2,Data Structures,Stacks,0.9,124,616
1d27531abae531c3,c8ff662c97d345d2,Python,Basic Data Types,0.900355871886121,250,396
8942541392665bbc,c8ff662c97d345d2,Python,Strings,0.9,79,263
33bad34cf56c89bd,95a8d90aee849604,,,0.9,61,90
4294f80b53ed0626,c8ff662c97d345d2,Data Structures,Trees,0.9,617,694
fff72beb69e825fe,c8ff662c97d345d2,Data Structures,Trees,0.9,541,586
7c0817271d2bac4d,c8ff662c97d345d2,Data Structures,Trees,0.9,523,561
a1876cc9b46ad8a9,c8ff662c97d345d2,Data Structures,Trees,0.9,473,594
3c8dee0bb6862a2f,c8ff662c97d345d2,Data Structures,Trees,0.9,348,486
48f3b448f7e084e7,c8ff662c97d345d2,Data Structures,Trees,0.9,313,383
e8770ab728501d5e,c8ff662c97d345d2,Data Structures,Trees,0.9,306,548
ffd5ad5244082694,c8ff662c97d345d2,Data Structures,Trees,0.7,197,257
3e7bb2cf2e69cea9,c8ff662c97d345d2,Data Structures,Trees,0.9,243,566
a86b5239a69fab6b,c8ff662c97d345d2,Python,Introduction,0.9,1279,1571
92cce56cc5c0089a,3f8c24e00036a40f,,,0.9,19,31
13a9331bd1f48720,3f8c24e00036a40f,,,0.325,1,4
0e67ad367cc214f9,c8ff662c97d345d2,Data Structures,Stacks,0.5,108,392
afa77d50f8c04467,c8ff662c97d345d2,Java,BigNumber,0.9,255,306
18bfe9bc49fc7059,c8ff662c97d345d2,Java,Introduction,0.9,768,997
7cd6cfa712d23d5d,c8ff662c97d345d2,Java,Strings,0.9,405,894
fbd08cff60ed0c66,c8ff662c97d345d2,Java,Strings,0.9,171,203
5f6525508e7e07b7,c8ff662c97d345d2,Algorithms,Greedy,0.7751615308151093,473,1313
f70e9a8537f899d9,c8ff662c97d345d2,Algorithms,Search,0.5,15,158
bd08676326a7951f,c8ff662c97d345d2,Algorithms,Search,0.3948220064724919,20,141
cf76abf10c75909d,c8ff662c97d345d2,Mathematics,Probability,0.7,3,30
907887e993cd158c,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.5328947368421053,10,47
566a8b1cff4c7548,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.9,63,174
690eeeb4d03edc8c,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.5,27,46
f554342836022e15,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,2,4
9a6612feb27fc6c3,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,5,15
49e3302b1849b0ae,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,4,4
fe33959401b43645,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.5,3,15
c3215f5929e573b9,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.0,5,9
6c42b76faaf1e0db,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.7,4,11
c94eaf6928f4af70,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.9,3,5
384fa7d72fa504f7,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.7,3,4
1c8ba3ccdc788aff,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.71875,0,3
f55f6c58bfb740f1,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.9555555555555556,7,72
b3868f49ff0b3d19,c8ff662c97d345d2,Artificial Intelligence,Natural Language Processing,0.7,1,1
14c694b32b06354f,c8ff662c97d345d2,Artificial Intelligence,Statistics and Machine Learning,0.0,20,35
43143e7a4c6f90e0,c8ff662c97d345d2,Artificial Intelligence,Digital Image Analysis,0.2,0,1
ff4ded4f221d0b9d,c8ff662c97d345d2,Functional Programming,Introduction,0.9,41,44
31d1562ffcc1c829,c8ff662c97d345d2,Functional Programming,Introduction,0.9,34,49
be3f0648ab730014,c8ff662c97d345d2,Functional Programming,Introduction,0.7,33,57
57335ed6ba7ec88c,c8ff662c97d345d2,Functional Programming,Introduction,0.943840856924254,381,442
96c047d699191ef9,c8ff662c97d345d2,Functional Programming,Introduction,0.9573210768220617,233,285
711287a967051966,c8ff662c97d345d2,Functional Programming,Introduction,0.96878612716763,169,212
56bef931cf4f72d0,c8ff662c97d345d2,Functional Programming,Introduction,0.9816204051012754,153,163
4442579ed506724b,c8ff662c97d345d2,Functional Programming,Introduction,0.9742366412213741,129,173
15c45523c6d14b8b,c8ff662c97d345d2,Functional Programming,Introduction,0.9791256400157542,138,158
a35f9736cc9c5400,c8ff662c97d345d2,Functional Programming,Recursion,0.9714086471408647,100,122
bcf619ac719846ba,c8ff662c97d345d2,C++,STL,0.7,54,234
f5c8fb665f9bc9e7,5ae410893df12029,,,0.5,5,146
ae65a3024757f016,5ae410893df12029,,,0.7,21,362
8c74b3a7559b0811,5ae410893df12029,,,0.9,91,213
663f8dc0a85f9d6d,5ae410893df12029,,,0.9,112,374
27dfb997696c39c1,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,18,23
40c5d376c3eb21d1,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,3,7
6b96458b0fc466f8,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.5,3,4
e60ef763fa574529,c8ff662c97d345d2,Artificial Intelligence,Probability & Statistics - Foundations,0.7,5,49
8b74b56dc52ffe37,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.7424593967517401,37,79
784eead0f87cad91,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.6934046345811051,23,47
14cede486d408ec6,c8ff662c97d345d2,Algorithms,Graph Theory,0.7,262,400
2756b06ce2146424,c8ff662c97d345d2,Java,Introduction,0.9,617,803
857761be90b935e1,c8ff662c97d345d2,Java,Introduction,0.9,484,922
158e58a7bdd8de04,c8ff662c97d345d2,Java,Introduction,0.9,502,576
40e0ba61376a77cb,c8ff662c97d345d2,Java,Introduction,0.9,466,498
8b1fd9d37a2ba75a,c8ff662c97d345d2,Java,Introduction,0.9,346,532
59cd02ce7a7a704e,c8ff662c97d345d2,Java,Strings,0.9,242,1084
2c74b2de6fc11b1b,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,374,434
4f9a9e8e14ac9118,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,311,337
7d8e1801f1b4dac3,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,248,262
f07bd6b5aa7390c5,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,233,269
59105632ac540ff8,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,205,222
7779828551589820,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,201,216
51bf7fcedb18f15d,c8ff662c97d345d2,Java,Introduction,0.9,132,165
7093e391727367db,c8ff662c97d345d2,Java,Introduction,0.9,42,66
e141d8482c08e661,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,197,211
41cdb3b79bdb4743,c8ff662c97d345d2,Java,Object Oriented Programming,0.9,174,192
22c6066c62eb8db8,c8ff662c97d345d2,Java,Object Oriented Programming,0.7,79,156
b762b4745c29f827,c8ff662c97d345d2,Java,Exception Handling,0.9,166,229
e385f6ef38fe65c7,c8ff662c97d345d2,Java,Exception Handling,0.9,169,245
6b92adfdf8765788,c8ff662c97d345d2,Java,Strings,0.7,176,285
2386c50b38ab4959,c8ff662c97d345d2,Java,Data Structures,0.9,57,66
180caf5d62071d6e,c8ff662c97d345d2,Java,Data Structures,0.9,139,299
6a3cf2b8878c5356,c8ff662c97d345d2,Java,Advanced,0.9,114,125
a3c4aa45beab2576,c8ff662c97d345d2,Java,Advanced,0.9,82,94
e9875382d9263132,c8ff662c97d345d2,Functional Programming,Introduction,0.9800995024875622,133,155
08ac7f545ee91d80,c8ff662c97d345d2,Functional Programming,Introduction,0.9793672627235214,129,174
37b301bac104bcbe,c8ff662c97d345d2,Functional Programming,Introduction,0.9787745294353224,118,138
08910dcf17253164,c8ff662c97d345d2,Functional Programming,Introduction,0.9755271084337349,125,136
265e9acecb9ae6cb,c8ff662c97d345d2,Functional Programming,Functional Structures,0.6574074074074074,0,4
fa6fbc73e0867f3c,c8ff662c97d345d2,Functional Programming,Introduction,0.9366053169734151,106,153
939ee1556b787b8f,c8ff662c97d345d2,Functional Programming,Recursion,0.968413496051687,91,115
ca7d83a7fa920e04,c8ff662c97d345d2,Functional Programming,Introduction,0.9,37,67
2cf9d6823e68c36f,c8ff662c97d345d2,Functional Programming,Recursion,0.864963503649635,45,87
bc152c59c83d2021,c8ff662c97d345d2,Functional Programming,Introduction,0.7,25,32
401cd591f978d5af,c8ff662c97d345d2,Functional Programming,Introduction,0.9,40,41
bd8d147b207d804f,c8ff662c97d345d2,Functional Programming,Introduction,0.9,24,36
6511c763da2d740a,c8ff662c97d345d2,Functional Programming,Introduction,0.7,24,40
4f62ab26f9d42aa0,c8ff662c97d345d2,Functional Programming,Introduction,0.7,25,34
6cccb5478e995134,c8ff662c97d345d2,Functional Programming,Introduction,0.9036144578313253,26,68
f06d30e515b32a61,c8ff662c97d345d2,Functional Programming,Recursion,0.9731127197518097,67,85
a1e580bb998f5ba0,c8ff662c97d345d2,Functional Programming,Recursion,0.3,12,16
a075b319b3d172b9,c8ff662c97d345d2,Functional Programming,Recursion,0.9173333333333333,53,75
84afafe15abc2bed,c8ff662c97d345d2,Functional Programming,Recursion,0.9277899343544858,44,67
a33972d4f33b0cf1,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.9822222222222222,35,45
37652eceff587bbb,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.8907563025210085,12,24
af09844becd25710,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.9668508287292817,23,30
c3a35074b549757a,c8ff662c97d345d2,Functional Programming,Recursion,0.8993288590604027,24,34
777d21dfaeed1318,c8ff662c97d345d2,Functional Programming,Recursion,0.8888888888888888,30,32
0311fab9e69a3ade,c8ff662c97d345d2,Functional Programming,Persistent Structures,0.5714285714285714,3,18
367619d812930863,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.823170731707317,9,25
f722187d88f4c470,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.8064516129032258,10,21
77c61e87d3cfdb1a,c8ff662c97d345d2,Functional Programming,Memoization and DP,0.8828571428571429,20,36
56f7d938318df4ec,c8ff662c97d345d2,Functional Programming,Memoization and DP,0.84,4,8
bd973d061e2a2173,c8ff662c97d345d2,Functional Programming,Recursion,0.3,11,18
d24304627e920ae4,c8ff662c97d345d2,Functional Programming,Functional Structures,0.5,1,9
49427831e0d9877d,c8ff662c97d345d2,Functional Programming,Memoization and DP,0.8461538461538461,13,43
3d1faea0e85f4477,c8ff662c97d345d2,Functional Programming,Recursion,0.8953488372093024,15,35
12bbb581a25c2c61,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.9,4,45
f2a3308e8a3e0ea4,c8ff662c97d345d2,Tutorials,30 Days of Code,0.7,134,497
da0fbfa9430efab1,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.7,12,25
c46d6fdffe8c390e,c8ff662c97d345d2,Tutorials,30 Days of Code,0.9,110,370
3ad7525d7ce45160,c8ff662c97d345d2,Functional Programming,Ad Hoc,0.7,8,14
16e7817a964d45c0,c8ff662c97d345d2,Functional Programming,Recursion,0.9,24,62
465fb9f2790be5c5,5fcf56ae0b6cfb59,,,0.9,33,52
b3f724f0fcd93072,5d70c374e6959faf,,,0.7,1,14
80e613c33b8c63f4,225d006739cc3d7a,,,0.9,58,97
fd36e316dcb24909,225d006739cc3d7a,,,0.9,51,109
4cb8d27c66c02cbd,5d70c374e6959faf,,,1.0,4,10
3185891b4b0cb21c,c8ff662c97d345d2,Functional Programming,Recursion,0.8064516129032258,13,17
dfe3a3efccd57d8a,c8ff662c97d345d2,Functional Programming,Introduction,0.9,14,24
12f2c915a535934b,c8ff662c97d345d2,Functional Programming,Memoization and DP,0.7,4,9
d0ce8df67f43f698,c8ff662c97d345d2,Functional Programming,Memoization and DP,0.7,8,8
c0ee18ecc06ca4d7,c8ff662c97d345d2,Python,Introduction,0.9,926,1905
6289494731c566da,c8ff662c97d345d2,Python,Introduction,0.9,805,945
59e33283b96c6407,c8ff662c97d345d2,Python,Introduction,0.9,737,995
1cbfbf07461b550d,c8ff662c97d345d2,Functional Programming,Introduction,0.9,16,23
5e7c4c10a3ceab24,9efd774288edc8ef,,,0.9,99,115
7b6a8414a1e8273c,9efd774288edc8ef,,,0.9,27,293
379b21a8e3eb6d82,c8ff662c97d345d2,Functional Programming,Recursion,0.773972602739726,24,49
ff883052c3a1d18b,c8ff662c97d345d2,Python,Introduction,0.9,634,794
7e92328b80237fd3,c8ff662c97d345d2,Python,Basic Data Types,0.9511834319526628,356,539
5d3e461f19869d08,c8ff662c97d345d2,Python,Introduction,0.9,348,448
1a7b67571538f9bd,c8ff662c97d345d2,Python,Numpy,0.9,25,39
6d1590b5fecf9d94,c8ff662c97d345d2,Python,Numpy,0.9,29,30
b4a65d4835a06a39,c8ff662c97d345d2,Python,Introduction,0.9,215,482
af060798d2acb5e1,c8ff662c97d345d2,Functional Programming,Functional Structures,0.7,1,4
3cc6f543270e5a33,c8ff662c97d345d2,Functional Programming,Recursion,0.7,9,23
a9ddb9d1997dde70,c8ff662c97d345d2,Functional Programming,Interpreter and Compilers,0.3,2,11
84c3f3cef4063060,c8ff662c97d345d2,Data Structures,Advanced,0.39436619718309857,2,10
d8fff600df6b3ea9,c8ff662c97d345d2,Data Structures,Advanced,0.1,0,1
005d4ee9b6d9c993,c8ff662c97d345d2,Data Structures,Advanced,0.087248322147651,1,9
ee9851ab9802ed7a,c8ff662c97d345d2,Data Structures,Advanced,0.5,0,1
19987dc91ce7ede7,a0439c1be11a5ff2,,,0.9,229,268
e86e991988904007,a0439c1be11a5ff2,,,0.9,201,281
9e6ac7add787591b,a0439c1be11a5ff2,,,0.9,169,243
045cc01821506a18,a0439c1be11a5ff2,,,0.9,140,170
5489c9861b900ba6,a0439c1be11a5ff2,,,0.9,153,159
aa3d4f419a86a49f,a0439c1be11a5ff2,,,0.9,134,157
0d890a7de73c8ec6,a0439c1be11a5ff2,,,0.9,124,136
640e02360edc990f,c8ff662c97d345d2,Java,Strings,0.9,98,139
feccdffacb0c9349,c8ff662c97d345d2,Java,Strings,0.7,102,246
836182333fe1d58b,a0439c1be11a5ff2,,,0.9,107,115
d32668a093f9323e,a0439c1be11a5ff2,,,0.9,95,189
74120d321717e2ed,c8ff662c97d345d2,Java,BigNumber,0.7,118,166
b79ed9aac22dabb8,c8ff662c97d345d2,Linux Shell,Bash,0.6776504297994269,106,192
43f46ee16b905dd0,a0439c1be11a5ff2,,,0.7,79,197
d7d7a2410b3571c0,a0439c1be11a5ff2,,,0.9,73,86
dbba730cf9e0bb5f,a0439c1be11a5ff2,,,0.9,74,76
57ea2b1081697708,a0439c1be11a5ff2,,,0.9,61,61
9e27c1ce142f4886,a0439c1be11a5ff2,,,0.9,60,61
b2c45ab4342b69aa,a0439c1be11a5ff2,,,0.9,57,60
3604e00ecbc76106,a0439c1be11a5ff2,,,0.7,38,51
49159e30199febf1,c8506e1e9756730e,,,0.1,0,32
c6a2b608f6b18852,3516cfdae60e360c,,,0.9732408325074331,52,54
c025bf2a26f450c1,3516cfdae60e360c,,,0.9773755656108597,49,49
e2d0ce90f7f26344,3516cfdae60e360c,,,0.9786729857819905,48,48
6f573e47c5f3c93a,3516cfdae60e360c,,,0.9824780976220275,46,46
160f89545fa5b7ab,3516cfdae60e360c,,,0.9751824817518249,56,56
bb244b8bbc3852f1,3516cfdae60e360c,,,0.9863574351978172,45,45
f2fda1721f45d3d7,3516cfdae60e360c,,,0.9763406940063092,42,47
8f3341271dd8e752,3516cfdae60e360c,,,0.9598145285935085,38,40
a297fc96a4c01bc7,3516cfdae60e360c,,,0.9761146496815286,38,41
95aecaeab7d20366,3516cfdae60e360c,,,0.9935205183585313,35,35
9b74ae4f84db9cc1,3516cfdae60e360c,,,0.9912280701754386,33,33
93691734b848be16,3516cfdae60e360c,,,0.9911111111111112,33,33
49f24d3468f79b3e,3516cfdae60e360c,,,0.9900744416873449,33,36
6de12aae081b1baf,3516cfdae60e360c,,,0.9515669515669516,28,40
7aefd951c3d169dc,3516cfdae60e360c,,,0.7,31,33
3a69f6b2ccdff657,3516cfdae60e360c,,,0.7,28,28
a517faae07956e98,3516cfdae60e360c,,,0.7,28,39
80cb1362044c994d,3516cfdae60e360c,,,0.7,27,34
da83c8a26fdf74c5,3516cfdae60e360c,,,0.7,25,25
f42b2d2c5cdc0ede,3516cfdae60e360c,,,0.7,19,25
cfb8211c2a48329f,3516cfdae60e360c,,,0.7,22,22
6bc9bf24a11b275b,3516cfdae60e360c,,,0.7,22,22
30cb79bf35f842d8,3516cfdae60e360c,,,0.7,22,22
f46e2f57e11bacbb,3516cfdae60e360c,,,0.7,16,16
58ef6245e15ba741,3516cfdae60e360c,,,0.7,21,23
2549739dc652da8a,3516cfdae60e360c,,,0.7,16,16
d5c5183e8e0adfa2,3516cfdae60e360c,,,0.7,16,17
9f689b851e2b187d,913892676ac3e6b4,,,0.9,16,23
fed24f8d421994e9,913892676ac3e6b4,,,0.9,13,16
6c3ab8779da552a3,913892676ac3e6b4,,,0.7,10,19
fad28b91dc09a041,77c6bbf67bda56cc,,,0.9,27,158
57b75715496bc9d4,8f8167fd27d861a4,,,0.9,41,41
91c5864b64fdec2d,8f8167fd27d861a4,,,0.9,35,36
c38456afda0d7324,8f8167fd27d861a4,,,0.9,24,27
324cfd60944fda77,8f8167fd27d861a4,,,0.7,10,16
de3b1b82d0d51968,c8ff662c97d345d2,Data Structures,Linked Lists,0.9782713664896185,419,486
d7b204d0e639952e,c8ff662c97d345d2,Data Structures,Linked Lists,0.9522776572668112,215,282
d43f7502b67fed30,c8ff662c97d345d2,Data Structures,Linked Lists,0.9731081926203877,253,293
a451b163d5c22583,c8ff662c97d345d2,Algorithms,Graph Theory,0.7,127,394
e9761b362a00960f,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.7,20,143
cc437020c5a9164a,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.7,40,162
57b40a0790b35847,5d70c374e6959faf,,,0.5,0,70
f94b20a111c738bc,c8ff662c97d345d2,Java,Data Structures,0.9,177,215
feaaa68f9218a16a,c8ff662c97d345d2,Python,Math,0.9,540,616
ab1bdad8537b85cd,c8ff662c97d345d2,Algorithms,Bit Manipulation,0.9,1183,1445
6d95afeb4d968b91,c8ff662c97d345d2,Algorithms,Search,0.6471086377933705,391,1184
3c4a109d5a09f0fb,c8ff662c97d345d2,Algorithms,Search,0.6666666666666666,61,218
e063f6ab7a00925d,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.5636407885130202,63,247
c7f7cc5b1f74df67,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.7,89,166
8f18a2d75a22f453,c8ff662c97d345d2,Algorithms,Dynamic Programming,0.3920099875156055,73,474
7244e70de63c3992,c8ff662c97d345d2,Algorithms,Search,0.7,105,211
888304da1c716f8e,c8ff662c97d345d2,Algorithms,Search,0.7,76,171
659f2ceb67eca1ef,739582a024f58aaf,,,0.8173509561304837,27,84
58e4d4366fbb779d,c8ff662c97d345d2,C++,Introduction,0.9,89,135
075347096ff8c37e,c8ff662c97d345d2,Java,Advanced,0.5,50,63
